razao_social;nome_fantasia;cnpj_cpf;cep;endereco;bairro;numero;complemento;cidade;estado;inscricao_estadual;telefone;celular;contato;email;observacao;site
TSM 5789 C N DA C PAIVA - ME;FORMATO IMAGENS E TELOES;01723292000153;69.028-055;R AUXILIADORA CHAVES;FLORES;10;PQ DAS LARANJEIRAS;MANAUS;AM;ISENTO;(0092)9533-4955;;ANA CLAUDIA;LOCACAO@FORMATOTELOES.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=01.723.292/0001-53">gts</a><br>; 
TSM 5792 T. N. V. DE MENEZES - ME;ENERGIA VITAL;03985824000156;69.100-000;R DR. LUZARDO FERREIRA MELO;CENTRO;2453;;ITACOATIARA;AM;041452259;(0092)99422-8740;;TEREZA;ENERGIAVITALACADEMIA@GMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=03.985.824/0001-56">gts</a><br>; 
TSM 5795 CLUBE DE DIRETORES LOJISTAS DE MANAUS;CAMARA DE DIRIGENTES LOJISTAS DE MANAUS;04379426000159;69.010-220;R RUI BARBOSA;CENTRO;156;;MANAUS;AM;AM;(0092)3627-2854;;ALBERTO;TI.SUPORTE@CDLMANAUS.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=04.379.426/0001-59">gts</a><br>; 
TSM 5798 DEPA EMPREENDIMENTOS E PARTICIPACOES DA AMAZONIA LTDA - EPP;DEPA - EMPREENDIMENTOS E PARTICIPACOES;06291321000179;69020-060;RUA MAJOR GABRIEL;CENTRO;476;SL 03;MANAUS;AM;05.351.929-9;(0092)3232-3410;(0092)3233-4488;EVA;COMPRAS.EVA@GRUPOTRANSEXCEL.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=06.291.321/0001-79">gts</a><br>; 
TSM 5801 MERCANTIL DE ESTIVAS TOGUCHI LTDA;COMERCIAL SONY;84497239000109;69.151-600;R JOAO MEIRELES;FRANCESA;1196;A TERREO;PARINTINS;AM;;(0092)99147-1518;;LIANA;LIANA_FARIAS13@OUTLOOK.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=84.497.239/0001-09">gts</a><br>; 
TSM 5804 JET TECH COMERCIO IMPORTACAO E EXPORTACAO LTDA;JET TECH;03416137000110;69.048-662;AV SENADOR RAIMUNDO PARENTE;ALVORADA;291;;MANAUS;AM;041431090;(0092)3652-3900;;ARNALDO;FINANCEIRO@JETTECH.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=03.416.137/0001-10">gts</a><br>; 
TSM 5807 SECRETARIA DE ESTADO DE DESENV DA REGIAO METROPOLITANA DE MANAUS;SRMM;09542677000126;69020-255;R JONATHAS PEDROSA;CENTRO;SNJ;;MANAUS;AM;ISENTO;;;RONE DA SILVA;RONEDASILVA@SRMM.AM.GOV.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=09.542.677/0001-26">gts</a><br>; 
TSM 5810 UNIDADE GESTORA DE PROJETOS ESPECIAIS - UGPE;UGPE;07602404000102;69.020-255;R JONATHAS PEDROSA;CENTRO;659;;MANAUS;AM;;(0092)9200-6735;;RONE;RONEDASILVA@SRMM..AM.GOV.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=07.602.404/0001-02">gts</a><br>; 
TSM 5813 MARIUA CONSTRUCOES LTDA;********;03540153000110;69.036-370;R FRANCISCO ARAUJO;COMPENSA;81;CONJ  ARUANA;MANAUS;AM;AM;99313-5919;;;COMPRAS2@MARIUA.NET;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=03.540.153/0001-10">gts</a><br>; 
TSM 5816 COMANDO DO 2 GRUPAMENTO DE ENGENHARIA;COMANDO DO 2 GRUPAMENTO DE ENGENHARIA;07624790000125;69037-000;AVENIDA CORONEL TEIXEIRA;PONTA NEGRA;5513;;MANAUS;AM;;(0092)99513-0309;;CHAVES NETO;CHAVESNETO62@HOTMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=07.624.790/0001-25">gts</a><br>; 
TSM 5819 EMPRESA BRASILEIRA DE PESQUISA E AGROPECUARIA;EMBRAPA;00348003012399;69010-970;RODOVIA AM 010;ZONA RURAL;29;KM 29;MANAUS;AM;;(0092)3303-7850;;VANDESMEI;;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=00.348.003/0123-99">gts</a><br>; 
TSM 5822 RODOBLUE TRANSPORTES E COMERCIO DE ARTIGOS DE PAPELARIA EIRELI -;RODOBLUE TRANSPORTES, COMERCIO E SERVICOS;19443568000105;69.078-000;AV TEFE;JAPIIM;2881;GALPAO02;MANAUS;AM;MANAUS;3021-1000;3237-1074;JOSEFA;COMERCIAL@RODOBLUE.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=19.443.568/0001-05">gts</a><br>; 
TSM 5825 RAYMUNDO NOGUEIRA LYRA - ME;LYRA LOGISTICA;08981105000180;69.020-480;BC DO CRUZEIRO;PRACA 14 DE JANEIRO;53;;MANAUS;AM;;(0092)9289-4671;;STEFANNY;STEFANNY_LIRA@HOTMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=08.981.105/0001-80">gts</a><br>; 
TSM 5828 PROCURADORIA GERAL DO ESTADO DO AMAZONAS;PROCURADORIA GERAL DO ESTADO DO AMAZONAS;19477848000134;69020-040;RUA EMÍLIO MOREIRA;PRAÇA 14 DE JANEIRO;1308;;MANAUS;AM;;;;;;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=19.477.848/0001-34">gts</a><br>; 
TSM 5831 CONDOMINIO CORAL GABLES;CONDOMINIO CORAL GABLES;21897687000180;69.060-081;AV JOSE DE ARIMATEIA;ALEIXO;1001;LOTE: 7;MANAUS;AM;;(0092)3342-2365;;LORENA;ADMCORALGABESMAO@GMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=21.897.687/0001-80">gts</a><br>; 
TSM 5834 LATINO INDUSTRIA E COMERCIO LTDA - EPP;LATINO CONFECCOES;04361727000155;69.010-090;AV EPAMINONDAS;CENTRO;296;;MANAUS;AM;;;;;;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=04.361.727/0001-55">gts</a><br>; 
TSM 5837 BIOEXATA FARMACIA DE MANIPULACAO LTDA - EPP;BIOEXATA;07642778000143;69057-001;AVENIDA MÁRIO YPIRANGA;ADRIANÓPOLIS;894;;MANAUS;AM;;(0092)99529-6055;;;;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=07.642.778/0001-43">gts</a><br>; 
TSM 5843 C E C SERVICOS DE CONSTRUCAO LTDA;MANANCIAL SERVICOS;63653828000169;69.097-304;AV TAIZ;NOVA CIDADE;27;QUADRA41;MANAUS;AM;;(0092)3645-4702;(0092)99222-3038;FABRICIO LIMA;SUPERVISOR@CECSERVICOS.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=63.653.828/0001-69">gts</a><br>; 
TSM 5846 CONDOMINIO RESIDENCIAL GARDEN CLUB;CONDOMINIO RESIDENCIAL GARDEN CLUB;15864894000135;69055-021;AV. GRANDE OTELO;PARQUE 10 DE NOVEMBRO;;;MANAUS;AM;;(0092)3236-1542;;JONH;GARDENCLUB77@GMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=15.864.894/0001-35">gts</a><br>; 
TSM 5849 R. J. DOWLANI E CIA LTDA - EPP;IMPORTADORA MONALIZA;05622136000157;69.005-270;R MARCILIO DIAS;CENTRO;297;TERREO;MANAUS;AM;042133190;(0092)3633-3265;(0092)3633-4710;RAJESH;RAJESHDOWLANI@IMPORTADORAMONALIZA.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=05.622.136/0001-57">gts</a><br>; 
TSM 5852 MUCURIPE COMERCIO DE COMBUSTIVEIS LTDA;MUCURIPE;84110394000120;69075-000;AVENIDA BURITI;;SN;;;XX;;(0092)3237-7492;(0092)98252-9000;GLEICI;GLEICI@MCOMBUSTIVEIS.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=84.110.394/0001-20">gts</a><br>; 
TSM 5855 COSTA DA SILVA SERVICOS DE ASSESSORIA EM ADMINISTRACAO DE IMOVEIS;C S SERVICOS PREDIAIS E EMPRESARIAIS LTDA;06158186000198;69.053-130;R ACRE;NOSSA SRA DAS GRACAS;26;SALA  203;MANAUS;AM;;(92)3631-7223;(92)99387-3195;WILLIAN NEVES;ATENDIMENTO@CSSERVICOSPREDIAS.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=06.158.186/0001-98">gts</a><br>; 
TSM 5858 DUCARMO ALUGUEL DE VESTUARIO LTDA - ME;DUCARMO NOIVAS;01721282000189;69.029-040;AV BRASIL;SANTO ANTONIO;3776;;MANAUS;AM;;(0092)8855-9470;;DANIELLY;DUCARMONOIVAS@HOTMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=01.721.282/0001-89">gts</a><br>; 
TSM 5861 R N J S MAIA - EPP;CONSTROI MATERIAL DE CONSTRUCAO;23038656000107;69.100-066;AV PARQUE;CENTRO;421;CASA;ITACOATIARA;AM;;;;ANDREZA;RNJS-CONSTROI@BOL.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=23.038.656/0001-07">gts</a><br>; 
TSM 5864 A. S. RICHARDZ MADEIREIRA EIRELI;MADEIREITA COMING;13583635000100;;R VISCONDE DE UTINGA;;153;;;XX;;;;;;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=13.583.635/0001-00">gts</a><br>; 
TSM 5867 CONSAG CONSULTORIA E APOIO A GESTÃO S/S LTDA EPP;CONSAG;03588380000115;69055-000;RUA DO COMERCIO 1 ANDAR - CJ CASTELO BRANCO;PQ DEZ;547;CJ;MANAUS;AM;ISENTO;(0092)98123-6153;(0092)3234-2759;BIANCA;FINANCEIRO@CONSAG.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=03.588.380/0001-15">gts</a><br>; 
TSM 5870 MUNICIPIO DE JAPURA;JAPURA PREF MUNICIPAL GAB DO PREFEITO;04505509000147;69495-000;AV AMANCIO BARBOSA;CENTRO;SN;;MANAUS;AM;ISENTO;(0092)99452-0049;;RONI;JAPURAFINANCEIRO@GMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=04.505.509/0001-47">gts</a><br>; 
TSM 5873 SOCIEDADE ADMINISTRADORA DE ESTACIONAMENTO;SAES;08280626000704;69037-000;AVENIDA CORONEL TEIXEIRA;PONTA NEGRA;5705;;MANAUS;AM;;(0092)99510-1878;;ANA PAULA;ANAPAULAAGUIAR@JHSF.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=08.280.626/0007-04">gts</a><br>; 
TSM 5876 PROTEG SERVICOS EMPRESARIAS LTDA - ME;PROTEGE LTDA;09139352000105;69060-020;AVENIDA EPHIGÊNIO SALLES;ALEIXO;48;;MANAUS;AM;;(0092)99253-8161;(0092)99903-8161;IVANILDO;IVANILDO.PROTEGE@GMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=09.139.352/0001-05">gts</a><br>; 
TSM 5879 JMS CARVALHO ADVOGADOS ASSOCIADOS;JMS CARVALHO ADVOGADOS ASSOCIADOS;02992780000129;69020-120;AVENIDA 7 DE SETEMBRO;CENTRO;1251;;MANAUS;AM;;;;RAONI;;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=02.992.780/0001-29">gts</a><br>; 
TSM 5882 MANAUARA LOCACAO DE MAO DE OBRA TEMPORARIA LTDA;MANAUARA RECURSOS HUMANOS;11453137000118;69050-010;AVENIDA DJALMA BATISTA;CHAPADA;3000;SALA 5 A;MANAUS;AM;ISENTO;(0092)3634-5071;(0092)99219-4740;RIBAMAR;RIBAMARRH@GMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=11.453.137/0001-18">gts</a><br>; 
TSM 5885 RCC WEB SERVICOS DIGITAIS LTDA;TAMBAQUI URBANO;14653758000133;69067-375;AVENIDA ANDRÉ ARAÚJO;PETRÓPOLIS;2410;FUNDOS;MANAUS;AM;;(0092)99163-1260;;WANDREZA;FINANCEIRO@TAMBAQUIURBANO.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=14.653.758/0001-33">gts</a><br>; 
TSM 5888 CSL - CREATIVE SOLUCOES LOGISTICAS LTDA;100 POR CENTO LOGISTICA;07896290000142;69075-842;AVENIDA DOS OITIS;DISTRITO INDUSTRIAL I;2214;;MANAUS;AM;AMAZONAS;(92)3090-0122;;LUANA;CONTASAPAGAR@CEMPORCENTOLOGISTICA.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=07.896.290/0001-42">gts</a><br>; 
TSM 5891 FUNDAÇÃO BOAS NOVAS;INSTITUTO DE EDUCAÇÃO BOAS NOVAS - IEBN;84541689000313;69065-080;AV. ANDRE ARAUJO;ALEIXO;1188;;MANAUS;AM;;;;IRANEIDE;;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=84.541.689/0003-13">gts</a><br>; 
TSM 5894 STYLUS AGENCIA DE EVENTOS LTDA;STYLUS FORMATURAS;17813076000139;69.055-755;R JUDITH MOTTA;PARQUE 10 DE NOVEMBR;04;CONJ  PARQUE TROPICA;MANAUS;AM;;(0929)9217-9143;;VALDIR;FINANCEIRO.MANAUS1@STYLUSFORMATURAS.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=17.813.076/0001-39">gts</a><br>; 
TSM 5897 SANDRA H. G. ZEFERINO - ME;CONSULTEC - CONSULTORIA TECNICA E CONTABIL;13085554000180;69.312-288;R MANOEL FELIPE;ASA BRANCA;1795;SALA  2;BOA VISTA;RR;;;;MAURICIO;CONSULTEC.10@HOTMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=13.085.554/0001-80">gts</a><br>; 
TSM 5900 PONTA NEGRA SOLUCOES, LOGISTICAS E TRANSPORTES LTDA;PONTA NEGRA LOGISTICA;06522265000136;69.083-000;AL COSME FERREIRA;ALEIXO;1877;E;MANAUS;AM;;(92)98427-9058;;92-984279058;GPMA@GBRINGEL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=06.522.265/0001-36">gts</a><br>; 
TSM 5903 WD EDUCACIONAL LTDA - ME;WD EDUCACIONAL LTDA - ME;10577342000122;69.037-000;AV CORONEL TEIXEIRA;PONTA NEGRA;4371;BLOCO A;MANAUS;AM;;(0092)3211-3960;;ERIC;COMPRAS@SECULOMANAUS.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=10.577.342/0001-22">gts</a><br>; 
TSM 5906 METALFINO DA AMAZONIA LTDA;METALFINO DA AMAZONIA LTDA;04414488000154;69.075-100;R IPE;DISTRITO INDUSTRIAL;194;;MANAUS;AM;;(0092)2129-9724;;PAULO;COMPRAS@METALFIINOAM.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=04.414.488/0001-54">gts</a><br>; 
TSM 5909 SUPER G - TRANSPORTE E LOCACAO DE EQUIPAMENTOS INDUSTRIAIS LTDA -;SUPER G;09385040000173;69.083-000;AV COSME FERREIRA;ALEIXO;23;;MANAUS;AM;;(0092)3663-2323;;ESTELA;COMPRAS@MRJUMAR.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=09.385.040/0001-73">gts</a><br>; 
TSM 5912 SERVICE GOLDEN ATIVIDADES DE MONITORAMENTO DE SISTEMAS DE SEGURAN;SERVICE GOLDEN;07128777000185;69.098-222;R JUATUBA (N ALEIXO);NOVO ALEIXO;31;QUADRAH - 36;MANAUS;AM;;;;JOSE DO CARMO;JOSE.DOCARMO@SERVICEGOLDEN.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=07.128.777/0001-85">gts</a><br>; 
TSM 5915 S. E S. MANUTENCAO E REPARACAO DE GERADORES LTDA - ME;SS ENGENHARIA LTDA;20780723000168;69073-040;RUA ADALBERTO VALE;BETÂNIA;957;;MANAUS;AM;;(0092)99157-9839;;SANLEY;SANLEYJR@GMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=20.780.723/0001-68">gts</a><br>; 
TSM 5918 C F DA SILVA MOVELARIA - ME;MOVELARIA SAO JOSE;08283861000136;69400-000;EST DE NOVO REMANSO;ZONA RURAL;S/N;;MANACAPURU;AM;;(0092)99154-4331;(0092)99179-0252;LEONISSA;LEONISSAFERREIRA@GMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=08.283.861/0001-36">gts</a><br>; 
TSM 5921 ONE COFFEE LANCHONETES LTDA - ME;ONE COFFEE;25901267000180;69.053-140;AV JOAO VALERIO;NOSSA SENHORA DAS GR;128;QUADRA59;MANAUS;AM;053828143;(0092)3071-3371;;DARLLEN;FINANCEIRO@ONEPROSTORE.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=25.901.267/0001-80">gts</a><br>; 
TSM 5924 LMC TRANSPORTES ESPECIAIS LTDA;LMC TRANSPORTES ESPECIAIS LTDA;34589564000123;69075-842;AVENIDA DOS OITIS;DISTRITO INDUSTRIAL I;2400;;MANAUS;AM;;;;ROSE;ROSE@LMMANAUS.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=34.589.564/0001-23">gts</a><br>; 
TSM 5927 PARENTE ANDRADE LTDA;PARENTE ANDRADE LTDA;05057914000102;69073-310;RUA NEBRASKA;BETÂNIA;202;;MANAUS;AM;041396600;(0092)3211-5564;(0092)3211-5567;VICTOR MAIA SANCHES;VICTORMAIA@PARENTEANDRADE.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=05.057.914/0001-02">gts</a><br>; 
TSM 5930 CAPEMISA SEGURADORA DE VIDA E PREVIDENCIA S/A;CAPEMISA SEGURADORA DE VIDA E PREVIDENCIA S/A;08602745000132;22.260-900;R SAO CLEMENTE;BOTAFOGO;38;ANDAR  7;RIO DE JANEIRO;RJ;;(0092)4009-7000;;BETANIA;MANAUS1@CAPEMISA.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=08.602.745/0001-32">gts</a><br>; 
TSM 5933 RESTAURANTE CAXIRI LTDA - ME;RESTAURANTE CAXIRI DA AMAZONIA;24514378000171;69.010-060;R 10 DE JULHO;CENTRO;495;;MANAUS;AM;;(0092)3302-1899;;JULIANE QUEIROS;ADMMANAUS@CAXIRI.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=24.514.378/0001-71">gts</a><br>; 
TSM 5936 UFT DA AMAZÔNIA INDÚSTRIA MECÂNICA LTDA;UFT DA AMAZÔNIA INDÚSTRIA MECÂNICA LTDA;07021527000141;69060-105;RUA CUMUCIM;ALEIXO;25;;MANAUS;AM;062007556;(0092)3639-0696;;FERNANDA;FERNANDA@UFTNET.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=07.021.527/0001-41">gts</a><br>; 
TSM 5939 GENIS EQUIPAMENTOS DE GINASTICA LTDA;GENIS FITNESS;07489753000151;69075-000;AVENIDA BURITI;DISTRITO INDUSTRIAL I;5500;;MANAUS;AM;062004063;(0092)3232-5785;(0092)99326-3036;JULIANO DUARTE;COMPRAS2@GENIS.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=07.489.753/0001-51">gts</a><br>; 
TSM 5942 RANNA INDUSTRIAL E COMERCIAL DE CONFECCOES E IMPRESSOS LTDA  - ME;SOFT MALHAS;00883814000111;69.030-520;R VOLUNTARIOS DA PATRIA;VILA DA PRATA;214;;MANAUS;AM;;(0092)98415-6860;(0092)3625-1355;;ANAMARIA@SOFTMALHAS.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=00.883.814/0001-11">gts</a><br>; 
TSM 5945 TAI ENGENHARIA E CONSTRUCOES LTDA;TAI ENGENHARIA E CONSTRUCOES LTDA;00263345000138;69078-500;RUA FRANCISCO MELO;JAPIIM;337;;MANAUS;AM;;(0092)3664-0600;(0092)99115-2970;ROBERTO / BRUNO;ROBERTO.MORAIS@TAIENG.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=00.263.345/0001-38">gts</a><br>; 
TSM 5948 ROYAL PET CENTER COMERCIO IMP E EXP LTDA;ROYAL PET CENTER;01015512000194;69.097-235;AV CURACAO;NOVA CIDADE;3602;QUADRA457;MANAUS;AM;;(0092)3027-6455;(0092)99454-5637;VALDIRENE;RECEPCAO@ROYALPETCENTER.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=01.015.512/0001-94">gts</a><br>; 
TSM 5951 A P DA SILVA BUENO & CIA LTDA - ME;MERCADINHO JESUS ME DEU;15598516000157;69.093-260;R FRANCISCO FREITAS;COLONIA SANTO ANTONI;14;TERREO;MANAUS;AM;;(0092)9609-5745;;GRAZIANO;JDLTDA@OUTLOOK.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=15.598.516/0001-57">gts</a><br>; 
TSM 5954 BRUSA - SERVICOS DE APOIO LTDA. - ME;BRUSA APOIO;19831206000191;07095-005;AVENIDA ESPERANÇA;CENTRO;619;SL 01;GUARULHOS;SP;;(0011)2382-1378;(0011)2382-1379;MARILIA / LEONOR;RRHHBRUSA@IGABRASIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=19.831.206/0001-91">gts</a><br>; 
TSM 5957 FUNDACAO BOAS NOVAS;FUNDACAO BOAS NOVAS;84541689000151;69077-000;AVENIDA RODRIGO OTÁVIO;JAPIIM;1655;ANEXO 3;MANAUS;AM;;(0092)99454-8437;;VICTOR;VICTOR.ALMEIDA@FBNOVAS.EDU.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=84.541.689/0001-51">gts</a><br>; 
TSM 5960 TUBOACOS DA AMAZONIA LTDA;TUBOACOS DA AMAZONIA LTDA;05236056000163;69.078-000;AV TEFE;JAPIIM;2837;;MANAUS;AM;063004755;(0092)3613-3000;(00)99441-3620;;COMPRAS2@TUBUACOS.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=05.236.056/0001-63">gts</a><br>; 
TSM 5963 CONSELHO REGIONAL DE SERVICO SOCIAL - CRESS / 15 REGIAO;CRESS / 15 REGIAO;04808952000197;69.050-055;AV DOUTOR THEOMARIO PINTO DA COSTA;CHAPADA;82;EDIF  SKYE PLATINUN;MANAUS;AM;;(0092)3622-1436;;FABIO;CRESS-AM@CRESS-AM.ORG.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=04.808.952/0001-97">gts</a><br>; 
TSM 5966 LIMPAR LIMPEZA E CONSERVAÇÃO LTDA;LIMPAR LIMPEZA E CONSERVAÇÃO;08775721000185;67030-015;ALAMEDA BOM JARDIM;CENTRO;02;SALA A;ANANINDEUA;PA;;;;IGOR;;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=08.775.721/0001-85">gts</a><br>; 
TSM 5969 DISTRIBUIDORA SAO JOSE LTDA;DISTRIBUIDORA SAO JOSE LTDA;05574407000146;69058-581;RUA BARÃO DO RIO BRANCO;FLORES;10;QD C 21 2ET;MANAUS;AM;;(0092)99330-8337;00092981892152;ELISANDRA SAMIA;ELISSANDRASAMIA@HOTMAIL.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=05.574.407/0001-46">gts</a><br>; 
TSM 5972 JAILSON VIEIRA;JV COMERCIO E SERVICOS NAVAIS;21684009000139;69.088-411;R JACANE;JORGE TEIXEIRA;127;;MANAUS;AM;;(0092)99313-7669;(0092)9338-1934;JAILSON;JAILSONVIEIRA1711@GMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=21.684.009/0001-39">gts</a><br>; 
TSM 5976 MORAIS COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;DISTRIBUIDORA MORAIS;63657043000164;69.067-390;AV PAULO VI;PETRPOLIS;8;;MANAUS;AM;;;;MONICA;ICHIBANMANAUS@BOL.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=63.657.043/0001-64">gts</a><br>; 
TSM 5979 MILLENNIUM CONTABILIDADE EIRELI;MILLENNIUM CONTABILIDADE;09446403000133;69020-031;AVENIDA JOAQUIM NABUCO;CENTRO;1626;;MANAUS;AM;;;;HELYDA;SOCIETARIO@MILLENIUM.CNT.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=09.446.403/0001-33">gts</a><br>; 
TSM 5982 AMAZON COMERCIO DE MANGUEIRAS E CONEXOES LTDA;AMAZON INDUSTRIAL;05297398000193;69065-070;AVENIDA MAUÉS;CACHOEIRINHA;312;;MANAUS;AM;;(92)3303-8600;;YANNA;RH@WNHOSPITALAR.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=05.297.398/0001-93">gts</a><br>; 
TSM 5985 INDUSTRIA DE CONFECCOES O E M LTDA;INDUSTRIA DE CONFECCOES O E M LTDA;84507623000145;69077-500;RUA 49;JAPIIM;01;;MANAUS;AM;;(0092)3656-6257;;ESTELA;ESTELA@OEMUNIFORMES.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=84.507.623/0001-45">gts</a><br>; 
